item_id,order_id,product_id,quantity,unit_price,total_price
ITEM-EC44D5F7,ORD-2F632870,PROD-60974ED2,3,4851.49,14554.47
ITEM-2B25CE0C,ORD-016112FB,PROD-1001130C,1,4756.33,4756.33
ITEM-318AA2B8,ORD-016112FB,PROD-3CD1952C,3,2979.9,8939.7
ITEM-A376EDF9,ORD-D30A5982,PROD-A80DF571,3,6042.13,18126.39
ITEM-685D0E2D,ORD-D30A5982,PROD-84BE239B,2,3324.31,6648.62
ITEM-B8947294,ORD-D30A5982,PROD-C0B127A9,3,5939.9,17819.7
ITEM-E565DC04,ORD-CD67738F,PROD-60974ED2,2,4851.49,9702.98
ITEM-3BF60ACF,ORD-CD67738F,PROD-7D011775,3,3341.69,10025.07
ITEM-6775BB22,ORD-CD67738F,PROD-A4CCDFA3,1,2030.25,2030.25
ITEM-A06F6A95,ORD-CD67738F,PROD-D535BA9E,1,2420.05,2420.05
ITEM-44147A08,ORD-CD67738F,PROD-261E2C48,2,7975.69,15951.38
ITEM-A074712F,ORD-205B895E,PROD-1001130C,3,4756.33,14268.99
ITEM-B3FFF298,ORD-3AD8E51D,PROD-0CC2B486,1,3708.73,3708.73
ITEM-9FD183D1,ORD-3AD8E51D,PROD-0E7593BC,3,3575.82,10727.46
ITEM-F77AC30B,ORD-3AD8E51D,PROD-6EFF520C,2,7088.63,14177.26
ITEM-5256AC46,ORD-3AD8E51D,PROD-0E074139,1,7422.59,7422.59
ITEM-5A0CB00C,ORD-3AD8E51D,PROD-1013CB12,1,3611.61,3611.61
ITEM-C0DDC1D3,ORD-D75B5705,PROD-6C8C7B4E,3,3008.3,9024.9
ITEM-196548D4,ORD-1FE68022,PROD-53B9F729,3,5062.12,15186.36
ITEM-5F6F1670,ORD-1FE68022,PROD-6ACBDFF5,3,2052.38,6157.14
ITEM-39152380,ORD-1FE68022,PROD-790E63A6,1,548.35,548.35
ITEM-477D5DE7,ORD-1FE68022,PROD-D33AB38C,2,6648.75,13297.5
ITEM-46405302,ORD-A6651EAF,PROD-F2B52A80,3,48530.36,145591.08
ITEM-A3409E3B,ORD-A6651EAF,PROD-E24F5BD8,2,35395.07,70790.14
ITEM-26C8FA78,ORD-A6651EAF,PROD-6EA27620,2,45451.02,90902.04
ITEM-C11D4446,ORD-A6651EAF,PROD-A4CCDFA3,1,2030.25,2030.25
ITEM-E2455A31,ORD-23A014EA,PROD-C0B127A9,2,5939.9,11879.8
ITEM-DA1D7D87,ORD-1B41219D,PROD-53B9F729,3,5062.12,15186.36
ITEM-2FCC130B,ORD-1B41219D,PROD-BFF3526B,3,1640.36,4921.08
ITEM-D3D812D9,ORD-F439E3AC,PROD-8EA520A4,2,46125.37,92250.74
ITEM-593C4839,ORD-F439E3AC,PROD-9D1B6633,3,1735.69,5207.07
ITEM-97AE06A0,ORD-F439E3AC,PROD-0CC2B486,2,3708.73,7417.46
ITEM-B49139F0,ORD-E78EEE7E,PROD-ABEABAEB,1,3413.49,3413.49
ITEM-70467CF0,ORD-E78EEE7E,PROD-44834CB1,2,6596.73,13193.46
ITEM-F0B5796E,ORD-366956AF,PROD-A297628B,3,73008.72,219026.16
ITEM-45AB4201,ORD-366956AF,PROD-C22492DC,2,3436.1,6872.2
ITEM-E9CB1ACE,ORD-56348C4E,PROD-9D1B6633,1,1735.69,1735.69
ITEM-8D34B032,ORD-56348C4E,PROD-60974ED2,3,4851.49,14554.47
ITEM-EAE916BE,ORD-56348C4E,PROD-C2BB799F,2,718.69,1437.38
ITEM-6244711D,ORD-56348C4E,PROD-F5D61492,1,711.38,711.38
ITEM-AFB2D601,ORD-56348C4E,PROD-1001130C,3,4756.33,14268.99
ITEM-E17FCC07,ORD-BE10FF64,PROD-ABEABAEB,3,3413.49,10240.47
ITEM-C0C955A2,ORD-BE10FF64,PROD-6EA27620,1,45451.02,45451.02
ITEM-B6126B37,ORD-BE10FF64,PROD-465980E0,3,6976.36,20929.08
ITEM-0B192E61,ORD-BE10FF64,PROD-3CD1952C,3,2979.9,8939.7
ITEM-79785367,ORD-BE10FF64,PROD-C0B127A9,2,5939.9,11879.8
ITEM-70B09DC1,ORD-DAD4304E,PROD-DF356D3A,2,7695.01,15390.02
ITEM-2253A87D,ORD-DAD4304E,PROD-465980E0,2,6976.36,13952.72
ITEM-A2FC6A2C,ORD-F4FD383B,PROD-C22492DC,1,3436.1,3436.1
ITEM-695E84A4,ORD-F4FD383B,PROD-F8706B59,2,8934.35,17868.7
ITEM-C11FDF9D,ORD-1C81935D,PROD-CBD3D5EF,3,1711.26,5133.78
ITEM-2C537D34,ORD-1C81935D,PROD-A297628B,1,73008.72,73008.72
ITEM-5DDF67E4,ORD-1C81935D,PROD-6A13D41F,2,2171.95,4343.9
ITEM-E68D99AA,ORD-1C81935D,PROD-DF356D3A,3,7695.01,23085.03
ITEM-F3C0B2BF,ORD-09EF1D97,PROD-3AD6D727,1,12668.25,12668.25
ITEM-158ECD3D,ORD-09EF1D97,PROD-ECFDE58F,2,1670.51,3341.02
ITEM-715C347C,ORD-09EF1D97,PROD-7D011775,3,3341.69,10025.07
ITEM-E03748A2,ORD-09EF1D97,PROD-6ACBDFF5,3,2052.38,6157.14
ITEM-9C349398,ORD-09EF1D97,PROD-31695DC7,1,1076.95,1076.95
ITEM-4EAA37F5,ORD-0B7723F9,PROD-F5D61492,1,711.38,711.38
ITEM-5E481EDC,ORD-0B7723F9,PROD-CBD3D5EF,3,1711.26,5133.78
ITEM-253AA255,ORD-8F432878,PROD-3AD6D727,2,12668.25,25336.5
ITEM-3FD9E58F,ORD-8F432878,PROD-DADF29A3,1,2957.09,2957.09
ITEM-09823AED,ORD-67E2E6B6,PROD-465980E0,3,6976.36,20929.08
ITEM-CB8C7D8F,ORD-67E2E6B6,PROD-0E074139,1,7422.59,7422.59
ITEM-70185865,ORD-67E2E6B6,PROD-BFF3526B,1,1640.36,1640.36
ITEM-7B196E37,ORD-67E2E6B6,PROD-6ACBDFF5,2,2052.38,4104.76
ITEM-7B0A7451,ORD-67E2E6B6,PROD-0637C0D8,1,73512.8,73512.8
ITEM-8ED4B759,ORD-5706B7C0,PROD-0E06F972,1,3167.59,3167.59
ITEM-AC84B836,ORD-B0AE64B4,PROD-AF5D54EE,3,1708.81,5126.43
ITEM-4186D63A,ORD-B0AE64B4,PROD-0CC2B486,3,3708.73,11126.19
ITEM-1418F0D9,ORD-B0AE64B4,PROD-D535BA9E,2,2420.05,4840.1
ITEM-594EF7AB,ORD-B0AE64B4,PROD-F42CBE35,1,4932.63,4932.63
ITEM-F25FA8C8,ORD-76A10698,PROD-510DD867,2,16227.31,32454.62
ITEM-BF3850C4,ORD-76A10698,PROD-6EFF520C,3,7088.63,21265.89
ITEM-C2A0109C,ORD-76A10698,PROD-010E83D4,2,1703.6,3407.2
ITEM-F5B74FFA,ORD-F5AC9535,PROD-66419DA1,3,63004.25,189012.75
ITEM-85514047,ORD-F5AC9535,PROD-F9231922,2,453.4,906.8
ITEM-2F5AC158,ORD-F5AC9535,PROD-1013CB12,1,3611.61,3611.61
ITEM-DD9F7C64,ORD-B0FB2EA0,PROD-D58C3016,2,1292.54,2585.08
ITEM-11A949D7,ORD-B0FB2EA0,PROD-510DD867,3,16227.31,48681.93
ITEM-395B6AE9,ORD-B0FB2EA0,PROD-261E2C48,2,7975.69,15951.38
ITEM-5EAD7948,ORD-B0FB2EA0,PROD-6EFF520C,1,7088.63,7088.63
ITEM-D8AF7EBE,ORD-B0FB2EA0,PROD-3AD6D727,2,12668.25,25336.5
ITEM-2C805A26,ORD-B6E5AE05,PROD-F5D61492,2,711.38,1422.76
ITEM-D82BD0A9,ORD-9592E699,PROD-97EA55D8,1,2041.07,2041.07
ITEM-67F75EE9,ORD-8F4857C1,PROD-C0B127A9,2,5939.9,11879.8
ITEM-FB1DC0A9,ORD-8F4857C1,PROD-261E2C48,3,7975.69,23927.07
ITEM-A91EEB67,ORD-8F4857C1,PROD-A80DF571,3,6042.13,18126.39
ITEM-691EB779,ORD-8F4857C1,PROD-8159C0A4,2,5589.42,11178.84
ITEM-875D26EA,ORD-5F18A0FF,PROD-7DFE211B,3,1511.07,4533.21
ITEM-45036194,ORD-5F18A0FF,PROD-8F134EA0,2,53930.94,107861.88
ITEM-2D820BD7,ORD-5F18A0FF,PROD-C22492DC,3,3436.1,10308.3
ITEM-73B52F22,ORD-CACC643E,PROD-A7D1FB77,2,3490.21,6980.42
ITEM-D0807087,ORD-CACC643E,PROD-661FE965,3,1624.94,4874.82
ITEM-3E26CB08,ORD-CACC643E,PROD-187B16A7,1,46478.68,46478.68
ITEM-A3F86B90,ORD-CACC643E,PROD-6EA27620,2,45451.02,90902.04
ITEM-A6A5319F,ORD-CACC643E,PROD-8FD1797E,2,9227.42,18454.84
ITEM-070AC563,ORD-C96D2CEE,PROD-9D1B6633,2,1735.69,3471.38
ITEM-2BC8024B,ORD-C96D2CEE,PROD-7DFE211B,2,1511.07,3022.14
ITEM-C82B1DEA,ORD-C96D2CEE,PROD-1001130C,2,4756.33,9512.66
ITEM-A835A367,ORD-979D5A33,PROD-0CC2B486,2,3708.73,7417.46
ITEM-D230B3FA,ORD-979D5A33,PROD-66419DA1,3,63004.25,189012.75
ITEM-669E2047,ORD-979D5A33,PROD-677D768A,2,6821.55,13643.1
ITEM-1C8008E9,ORD-979D5A33,PROD-E24CB8A4,3,68991.89,206975.67
ITEM-C3365C26,ORD-979D5A33,PROD-84BE239B,3,3324.31,9972.93
ITEM-0A4F6D01,ORD-6D899625,PROD-99030BD0,2,1761.28,3522.56
ITEM-76402DFF,ORD-6D899625,PROD-84BE239B,1,3324.31,3324.31
ITEM-A0D94721,ORD-6D899625,PROD-66419DA1,1,63004.25,63004.25
ITEM-F6C21C71,ORD-6D899625,PROD-D33AB38C,1,6648.75,6648.75
ITEM-4387E1A5,ORD-7921A9F8,PROD-AF5D54EE,1,1708.81,1708.81
ITEM-BC104A43,ORD-7921A9F8,PROD-D58C3016,2,1292.54,2585.08
ITEM-26FAAB04,ORD-7921A9F8,PROD-E6123478,3,2759.96,8279.88
ITEM-519F2267,ORD-3F924CA3,PROD-97EA55D8,1,2041.07,2041.07
ITEM-C01BBF4A,ORD-3F924CA3,PROD-5FE65A3B,2,20937.84,41875.68
ITEM-E320665A,ORD-3F924CA3,PROD-E55B2CB4,3,3526.81,10580.43
ITEM-51BE2EEB,ORD-3F924CA3,PROD-F9231922,3,453.4,1360.2
ITEM-4646C54B,ORD-3F924CA3,PROD-71C4E5EF,3,4757.86,14273.58
ITEM-E48428A7,ORD-01352119,PROD-E6123478,1,2759.96,2759.96
ITEM-5AD231CF,ORD-DB363FF1,PROD-6D2426CB,1,63308.67,63308.67
ITEM-E1A3ECA5,ORD-DB363FF1,PROD-8159C0A4,2,5589.42,11178.84
ITEM-656F07AA,ORD-61E43872,PROD-C2BB799F,1,718.69,718.69
ITEM-CFAFA1CC,ORD-61E43872,PROD-D33AB38C,3,6648.75,19946.25
ITEM-2F0A4ED0,ORD-61E43872,PROD-17DF18B5,2,766.96,1533.92
ITEM-3CA4D2BA,ORD-07CED631,PROD-8FD1797E,1,9227.42,9227.42
ITEM-48E65446,ORD-07CED631,PROD-A4CCDFA3,3,2030.25,6090.75
ITEM-6641BCE5,ORD-07CED631,PROD-7DFE211B,2,1511.07,3022.14
ITEM-EAB0331C,ORD-07CED631,PROD-17DF18B5,3,766.96,2300.88
ITEM-DA5C76D3,ORD-07CED631,PROD-A297628B,2,73008.72,146017.44
ITEM-28B70BF4,ORD-8667A9E2,PROD-E24CB8A4,1,68991.89,68991.89
ITEM-4A00E348,ORD-331B4932,PROD-5FE65A3B,3,20937.84,62813.52
ITEM-1957240E,ORD-66F62565,PROD-66419DA1,2,63004.25,126008.5
ITEM-810BF175,ORD-66F62565,PROD-0E074139,1,7422.59,7422.59
ITEM-49A9CE20,ORD-66F62565,PROD-928A2A8B,1,8652.23,8652.23
ITEM-70CC2028,ORD-66F62565,PROD-85AB6E7B,3,2341.14,7023.42
ITEM-E7CF3B60,ORD-0E77A95C,PROD-17DF18B5,3,766.96,2300.88
ITEM-D0B21339,ORD-0E77A95C,PROD-6EA27620,2,45451.02,90902.04
ITEM-A949B412,ORD-0E77A95C,PROD-5FE65A3B,1,20937.84,20937.84
ITEM-3913A929,ORD-0E77A95C,PROD-9D1B6633,1,1735.69,1735.69
ITEM-BB4A4641,ORD-531019D0,PROD-8B0DE042,2,75451.94,150903.88
ITEM-633C1DBA,ORD-531019D0,PROD-CD51CEBB,3,9006.09,27018.27
ITEM-1F31EF6E,ORD-531019D0,PROD-8159C0A4,3,5589.42,16768.26
ITEM-464E7906,ORD-30059B12,PROD-85AB6E7B,1,2341.14,2341.14
ITEM-9E0E6F2F,ORD-30059B12,PROD-D535BA9E,1,2420.05,2420.05
ITEM-B0A611A2,ORD-30059B12,PROD-8F134EA0,3,53930.94,161792.82
ITEM-037203DA,ORD-30059B12,PROD-F8706B59,3,8934.35,26803.05
ITEM-87128A87,ORD-30059B12,PROD-C22492DC,1,3436.1,3436.1
ITEM-9FE7AEF6,ORD-4E3DA6A6,PROD-9A5F63AA,2,2050.85,4101.7
ITEM-5D2BBFF9,ORD-4E3DA6A6,PROD-F5D61492,1,711.38,711.38
ITEM-364DF0B4,ORD-4E3DA6A6,PROD-F8706B59,2,8934.35,17868.7
ITEM-DADCA83F,ORD-BAF467FB,PROD-E6123478,1,2759.96,2759.96
ITEM-6873B6FD,ORD-2AB621CE,PROD-51E64CDE,2,31658.83,63317.66
ITEM-945E9024,ORD-2AB621CE,PROD-0637C0D8,2,73512.8,147025.6
ITEM-880F9B38,ORD-DF1D5DB3,PROD-71C4E5EF,3,4757.86,14273.58
ITEM-A47714AC,ORD-59E3A317,PROD-D33AB38C,1,6648.75,6648.75
ITEM-B4B60448,ORD-59E3A317,PROD-4CA1DF0A,1,4098.77,4098.77
ITEM-5574BCF1,ORD-59E3A317,PROD-9A5F63AA,3,2050.85,6152.55
ITEM-84A5CABA,ORD-59E3A317,PROD-661FE965,2,1624.94,3249.88
ITEM-752E7E4B,ORD-3241876D,PROD-17DF18B5,1,766.96,766.96
ITEM-48C43A60,ORD-3241876D,PROD-187B16A7,2,46478.68,92957.36
ITEM-625C7998,ORD-3241876D,PROD-51E64CDE,2,31658.83,63317.66
ITEM-02C51B27,ORD-3241876D,PROD-661FE965,2,1624.94,3249.88
ITEM-33B184E6,ORD-5D2E5A28,PROD-60974ED2,1,4851.49,4851.49
ITEM-8D26DA88,ORD-54099E5E,PROD-84BE239B,1,3324.31,3324.31
ITEM-81331FE7,ORD-54099E5E,PROD-6EFF520C,1,7088.63,7088.63
ITEM-3CE1938F,ORD-578970E3,PROD-963421E3,1,1086.8,1086.8
ITEM-0948ADEF,ORD-0AD8F127,PROD-6EFF520C,1,7088.63,7088.63
ITEM-E8489D11,ORD-0AD8F127,PROD-ABEABAEB,1,3413.49,3413.49
ITEM-D0B78D08,ORD-0AD8F127,PROD-85AB6E7B,1,2341.14,2341.14
ITEM-AB7112D5,ORD-0AD8F127,PROD-6D2426CB,2,63308.67,126617.34
ITEM-118F7EC1,ORD-EE4EC112,PROD-53B9F729,1,5062.12,5062.12
ITEM-F5E42B90,ORD-EE4EC112,PROD-3CD1952C,2,2979.9,5959.8
ITEM-824D4931,ORD-EE4EC112,PROD-8159C0A4,1,5589.42,5589.42
ITEM-721909D5,ORD-B3B7A814,PROD-0E06F972,3,3167.59,9502.77
ITEM-DD7ED5CC,ORD-3C770339,PROD-8B0DE042,1,75451.94,75451.94
ITEM-F5D136EC,ORD-3C770339,PROD-71C4E5EF,2,4757.86,9515.72
ITEM-872E2275,ORD-3C770339,PROD-661FE965,2,1624.94,3249.88
ITEM-6F9DA7FB,ORD-F69B605B,PROD-187B16A7,3,46478.68,139436.04
ITEM-6F6BED63,ORD-F69B605B,PROD-C22492DC,3,3436.1,10308.3
ITEM-786BC423,ORD-F69B605B,PROD-D58C3016,2,1292.54,2585.08
ITEM-0B6FA979,ORD-F69B605B,PROD-C2BB799F,3,718.69,2156.07
ITEM-03C2DAC2,ORD-F69B605B,PROD-DADF29A3,3,2957.09,8871.27
ITEM-7ACA3A74,ORD-464279C0,PROD-E55B2CB4,3,3526.81,10580.43
ITEM-E8A67149,ORD-464279C0,PROD-DADF29A3,1,2957.09,2957.09
ITEM-2206B8C1,ORD-464279C0,PROD-8B0DE042,3,75451.94,226355.82
ITEM-C1D82DAD,ORD-464279C0,PROD-A4CCDFA3,1,2030.25,2030.25
ITEM-8B934637,ORD-464279C0,PROD-8F134EA0,3,53930.94,161792.82
ITEM-9A765750,ORD-156A0C46,PROD-C2BB799F,3,718.69,2156.07
ITEM-701FEF3D,ORD-156A0C46,PROD-6D2426CB,2,63308.67,126617.34
ITEM-4E063FAA,ORD-2098DF6D,PROD-ABEABAEB,2,3413.49,6826.98
ITEM-4B214E64,ORD-2098DF6D,PROD-5FE65A3B,3,20937.84,62813.52
ITEM-3F7AA129,ORD-2098DF6D,PROD-ECFDE58F,1,1670.51,1670.51
ITEM-C977752D,ORD-2098DF6D,PROD-DADF29A3,3,2957.09,8871.27
ITEM-8BE757CB,ORD-2098DF6D,PROD-8159C0A4,3,5589.42,16768.26
ITEM-04FBF677,ORD-9DC9A9CE,PROD-E55B2CB4,1,3526.81,3526.81
ITEM-A4D77758,ORD-B1FF9B42,PROD-A7D1FB77,3,3490.21,10470.63
ITEM-E031724A,ORD-B1FF9B42,PROD-8159C0A4,2,5589.42,11178.84
ITEM-FF1F8861,ORD-D1D1E783,PROD-6EA27620,3,45451.02,136353.06
ITEM-31D6FA43,ORD-D1D1E783,PROD-928A2A8B,2,8652.23,17304.46
ITEM-3B347224,ORD-D1D1E783,PROD-AB1FF945,1,47927.41,47927.41
ITEM-E92D017A,ORD-D1D1E783,PROD-CBD3D5EF,3,1711.26,5133.78
ITEM-72CC0AA4,ORD-D1D1E783,PROD-3CD1952C,2,2979.9,5959.8
ITEM-FCACFC7E,ORD-044C0744,PROD-99030BD0,1,1761.28,1761.28
ITEM-0F1B2788,ORD-044C0744,PROD-7D011775,3,3341.69,10025.07
ITEM-DA59C6EB,ORD-044C0744,PROD-CBD3D5EF,2,1711.26,3422.52
ITEM-548B884B,ORD-AF4AA081,PROD-0E06F972,1,3167.59,3167.59
ITEM-00CB3ED3,ORD-3ED3E9F1,PROD-7D011775,2,3341.69,6683.38
ITEM-DE2DF85D,ORD-2F19228C,PROD-8BC4BBBB,2,3804.02,7608.04
ITEM-F6D6EBF1,ORD-2F19228C,PROD-7D011775,3,3341.69,10025.07
ITEM-7860A8D2,ORD-2F19228C,PROD-31695DC7,1,1076.95,1076.95
ITEM-40F5CEED,ORD-2F19228C,PROD-1013CB12,1,3611.61,3611.61
ITEM-D2F1F9AC,ORD-EFFFF203,PROD-DF356D3A,3,7695.01,23085.03
ITEM-DABE07C3,ORD-EFFFF203,PROD-963421E3,3,1086.8,3260.4
ITEM-43655DEE,ORD-EFFFF203,PROD-85AB6E7B,1,2341.14,2341.14
ITEM-806E0AC7,ORD-13BA661D,PROD-C0B127A9,3,5939.9,17819.7
ITEM-FA2CE507,ORD-13BA661D,PROD-7DFE211B,1,1511.07,1511.07
ITEM-83628935,ORD-13BA661D,PROD-261E2C48,3,7975.69,23927.07
ITEM-0B3033E1,ORD-13BA661D,PROD-BFF3526B,3,1640.36,4921.08
ITEM-14068197,ORD-13BA661D,PROD-3CD1952C,2,2979.9,5959.8
ITEM-3DFAF88C,ORD-C93A588A,PROD-60974ED2,2,4851.49,9702.98
ITEM-1D1A66CC,ORD-C93A588A,PROD-ABEABAEB,2,3413.49,6826.98
ITEM-E339E154,ORD-C93A588A,PROD-661FE965,1,1624.94,1624.94
ITEM-916926F6,ORD-D490C132,PROD-C22492DC,2,3436.1,6872.2
ITEM-FE390FFE,ORD-D490C132,PROD-F8706B59,1,8934.35,8934.35
ITEM-A93F343A,ORD-D490C132,PROD-A80DF571,1,6042.13,6042.13
ITEM-7DE3B8EA,ORD-D490C132,PROD-963421E3,2,1086.8,2173.6
ITEM-1B45EC71,ORD-D490C132,PROD-3AD6D727,1,12668.25,12668.25
ITEM-E00F3696,ORD-8C456CFA,PROD-A7D1FB77,2,3490.21,6980.42
ITEM-2BD8349D,ORD-8C456CFA,PROD-F42CBE35,1,4932.63,4932.63
ITEM-98F2FF02,ORD-8C456CFA,PROD-D535BA9E,1,2420.05,2420.05
ITEM-74716DC0,ORD-8C456CFA,PROD-84BE239B,2,3324.31,6648.62
ITEM-C079BD30,ORD-96647FD1,PROD-85AB6E7B,2,2341.14,4682.28
ITEM-78550C89,ORD-96647FD1,PROD-F8706B59,1,8934.35,8934.35
ITEM-E5AEA8F7,ORD-96647FD1,PROD-0CC2B486,3,3708.73,11126.19
ITEM-59235990,ORD-96647FD1,PROD-8F134EA0,1,53930.94,53930.94
ITEM-DA86AC70,ORD-96647FD1,PROD-66419DA1,3,63004.25,189012.75
ITEM-A32A850A,ORD-7EA3B42A,PROD-D58C3016,3,1292.54,3877.62
ITEM-6217852E,ORD-7EA3B42A,PROD-F5D61492,3,711.38,2134.14
ITEM-D287667B,ORD-7EA3B42A,PROD-0CC2B486,2,3708.73,7417.46
ITEM-96B10543,ORD-7EA3B42A,PROD-97EA55D8,1,2041.07,2041.07
ITEM-B49015FF,ORD-7EA3B42A,PROD-790E63A6,1,548.35,548.35
ITEM-A10875A5,ORD-409ED10E,PROD-C2BB799F,1,718.69,718.69
ITEM-B43227A8,ORD-409ED10E,PROD-AF5D54EE,3,1708.81,5126.43
ITEM-82FAAEDA,ORD-409ED10E,PROD-0E074139,3,7422.59,22267.77
ITEM-A27E9F90,ORD-409ED10E,PROD-864E4B64,2,3346.6,6693.2
ITEM-95B1CC74,ORD-7676EF58,PROD-D33AB38C,2,6648.75,13297.5
ITEM-00EA9B5F,ORD-26D14B5C,PROD-661FE965,3,1624.94,4874.82
ITEM-384287DF,ORD-26D14B5C,PROD-8FD1797E,3,9227.42,27682.26
ITEM-D6FEC66A,ORD-26D14B5C,PROD-677D768A,2,6821.55,13643.1
ITEM-3C42A2BF,ORD-26D14B5C,PROD-66419DA1,2,63004.25,126008.5
ITEM-6CCDC4E2,ORD-AEFAB3CA,PROD-6A13D41F,3,2171.95,6515.85
ITEM-4B87C78B,ORD-EA7191BF,PROD-8BC4BBBB,3,3804.02,11412.06
ITEM-E0C34AE8,ORD-EA7191BF,PROD-ECFDE58F,2,1670.51,3341.02
ITEM-36D5B224,ORD-EA7191BF,PROD-677D768A,3,6821.55,20464.65
ITEM-4EE69A61,ORD-EA7191BF,PROD-99030BD0,3,1761.28,5283.84
ITEM-94D6322B,ORD-EA7191BF,PROD-F9231922,3,453.4,1360.2
ITEM-CE2763A2,ORD-10CC164D,PROD-5FE65A3B,1,20937.84,20937.84
ITEM-C49C29F1,ORD-483C4C30,PROD-A33EDC24,2,4760.5,9521.0
ITEM-4D7605EF,ORD-49DB4851,PROD-8BC4BBBB,1,3804.02,3804.02
ITEM-5B2C127C,ORD-49DB4851,PROD-1001130C,3,4756.33,14268.99
ITEM-F0C70E68,ORD-49DB4851,PROD-AB1FF945,2,47927.41,95854.82
ITEM-AFC55BF6,ORD-49DB4851,PROD-A297628B,1,73008.72,73008.72
ITEM-1D3FFBA0,ORD-2F3378AA,PROD-C2BB799F,2,718.69,1437.38
ITEM-E11430BD,ORD-2F3378AA,PROD-4CA1DF0A,1,4098.77,4098.77
ITEM-0F91CC5C,ORD-2F3378AA,PROD-A33EDC24,2,4760.5,9521.0
ITEM-BBF91109,ORD-2F3378AA,PROD-84BE239B,2,3324.31,6648.62
ITEM-210D981F,ORD-633C4CC4,PROD-7D011775,2,3341.69,6683.38
ITEM-26618D63,ORD-633C4CC4,PROD-8159C0A4,1,5589.42,5589.42
ITEM-16661EE5,ORD-633C4CC4,PROD-6EA27620,2,45451.02,90902.04
ITEM-A8BCB335,ORD-633C4CC4,PROD-A33EDC24,2,4760.5,9521.0
ITEM-C6788211,ORD-633C4CC4,PROD-6EFF520C,3,7088.63,21265.89
ITEM-1C0C47A0,ORD-D1C69185,PROD-6EA27620,3,45451.02,136353.06
ITEM-D2C49B3E,ORD-0DA0E080,PROD-53B9F729,2,5062.12,10124.24
ITEM-D7AD22A8,ORD-0DA0E080,PROD-99030BD0,2,1761.28,3522.56
ITEM-C5C8571E,ORD-5409DDC4,PROD-17DF18B5,2,766.96,1533.92
ITEM-30C093F0,ORD-5409DDC4,PROD-AF5D54EE,3,1708.81,5126.43
ITEM-CF11D1DB,ORD-5409DDC4,PROD-D535BA9E,3,2420.05,7260.15
ITEM-8B8DD891,ORD-1F0232E6,PROD-E24CB8A4,2,68991.89,137983.78
ITEM-B10DE73D,ORD-1F0232E6,PROD-E55B2CB4,1,3526.81,3526.81
ITEM-DEEE4BBE,ORD-1F0232E6,PROD-71C4E5EF,3,4757.86,14273.58
ITEM-9F4A4C09,ORD-1F0232E6,PROD-963421E3,2,1086.8,2173.6
ITEM-EF12776E,ORD-1F0232E6,PROD-6EA27620,3,45451.02,136353.06
ITEM-5B989536,ORD-92D89ADE,PROD-9D1B6633,3,1735.69,5207.07
ITEM-9766ED83,ORD-EDC36357,PROD-84BE239B,1,3324.31,3324.31
ITEM-98F6CAFE,ORD-E45C92DF,PROD-84BE239B,3,3324.31,9972.93
ITEM-5DB660D5,ORD-E45C92DF,PROD-8B0DE042,1,75451.94,75451.94
ITEM-1E319304,ORD-1CA3DF42,PROD-A80DF571,2,6042.13,12084.26
ITEM-761B4D97,ORD-8EC0063B,PROD-ABEABAEB,3,3413.49,10240.47
ITEM-BF2CC28D,ORD-8EC0063B,PROD-CD51CEBB,3,9006.09,27018.27
ITEM-7368BAE8,ORD-81597DC5,PROD-53B9F729,1,5062.12,5062.12
ITEM-C9BA0069,ORD-81597DC5,PROD-8BC4BBBB,2,3804.02,7608.04
ITEM-CB517745,ORD-81597DC5,PROD-7DFE211B,3,1511.07,4533.21
ITEM-7042CA68,ORD-6E61F11D,PROD-6ACBDFF5,1,2052.38,2052.38
ITEM-74DDBAB1,ORD-6E61F11D,PROD-CD51CEBB,3,9006.09,27018.27
ITEM-5B33279A,ORD-9D37FD72,PROD-F5D61492,3,711.38,2134.14
ITEM-4C1DFD43,ORD-9D37FD72,PROD-A33EDC24,1,4760.5,4760.5
ITEM-826026E0,ORD-9D37FD72,PROD-7D011775,2,3341.69,6683.38
ITEM-6356E605,ORD-9D37FD72,PROD-8B0DE042,3,75451.94,226355.82
ITEM-D869FB33,ORD-9D37FD72,PROD-0E074139,2,7422.59,14845.18
ITEM-FA054746,ORD-61590026,PROD-17DF18B5,3,766.96,2300.88
ITEM-7BDD23DC,ORD-61590026,PROD-F9231922,3,453.4,1360.2
ITEM-123D143E,ORD-A4A294FE,PROD-3AD6D727,3,12668.25,38004.75
ITEM-64B8A145,ORD-A4A294FE,PROD-4CA1DF0A,2,4098.77,8197.54
ITEM-FCB47023,ORD-B04A266E,PROD-99030BD0,2,1761.28,3522.56
ITEM-39AA5519,ORD-B04A266E,PROD-8BC4BBBB,2,3804.02,7608.04
ITEM-365FFF76,ORD-B04A266E,PROD-E6123478,3,2759.96,8279.88
ITEM-12933F61,ORD-B04A266E,PROD-A7D1FB77,3,3490.21,10470.63
ITEM-D6AB8777,ORD-B04A266E,PROD-AB1FF945,3,47927.41,143782.23
ITEM-4E513FC0,ORD-C177D3C8,PROD-6C8C7B4E,1,3008.3,3008.3
ITEM-094F0893,ORD-C177D3C8,PROD-8F134EA0,3,53930.94,161792.82
ITEM-910973CB,ORD-C177D3C8,PROD-0E06F972,1,3167.59,3167.59
ITEM-AB792261,ORD-C177D3C8,PROD-F42CBE35,3,4932.63,14797.89
